date,time,speed,lane,auto
2020-10-06,10:57:41,0,0,0
2020-10-06,10:57:41,0,0,0
2020-10-06,10:57:42,0,0,0
2020-10-06,10:57:42,0,0,0
2020-10-06,10:57:42,0,0,0
2020-10-06,10:57:43,0,0,0
2020-10-06,10:57:43,0,0,0
2020-10-06,10:57:43,0,0,0
2020-10-06,10:57:44,0,0,0
2020-10-06,10:57:44,0,0,0
2020-10-06,10:57:44,0,0,0
2020-10-06,10:57:45,0,0,0
2020-10-06,10:57:45,0,0,0
2020-10-06,10:57:45,0,0,0
2020-10-06,10:57:46,0,0,0
2020-10-06,10:57:46,0,0,0
2020-10-06,10:57:46,0,0,0
2020-10-06,10:57:47,0,0,0
2020-10-06,10:57:47,0,0,0
2020-10-06,10:57:47,0,0,0
2020-10-06,10:57:48,0,0,0
2020-10-06,10:57:48,0,0,0
2020-10-06,10:57:48,0,0,0
2020-10-06,10:57:49,0,0,0
2020-10-06,10:57:49,0,0,0
2020-10-06,10:57:49,0,0,0
2020-10-06,10:57:50,0,0,0
2020-10-06,10:57:50,0,0,0
2020-10-06,10:57:50,0,0,0
2020-10-06,10:57:51,0,0,0
2020-10-06,10:57:51,0,0,0
2020-10-06,10:57:51,0,0,0
2020-10-06,10:57:52,0,0,0
2020-10-06,10:57:52,0,0,0
2020-10-06,10:57:52,0,0,0
2020-10-06,10:57:53,0,0,0
2020-10-06,10:57:53,0,0,0
2020-10-06,10:57:53,0,0,0
2020-10-06,10:57:54,0,0,0
2020-10-06,10:57:54,0,0,0
2020-10-06,10:57:54,0,0,0
2020-10-06,10:57:55,0,0,0
2020-10-06,10:57:55,0,0,0
2020-10-06,10:57:55,0,0,0
2020-10-06,10:57:56,0,0,0
2020-10-06,10:57:56,0,0,0
2020-10-06,10:57:56,0,0,0
2020-10-06,10:57:57,0,0,0
2020-10-06,10:57:57,0,0,0
2020-10-06,10:57:57,0,0,0
2020-10-06,10:57:58,0,0,0
2020-10-06,10:57:58,0,0,0
2020-10-06,10:57:58,0,0,0
2020-10-06,10:57:59,0,0,0
2020-10-06,10:57:59,0,0,0
2020-10-06,10:57:59,0,0,0
2020-10-06,10:58:00,0,0,0
2020-10-06,10:58:00,0,0,0
2020-10-06,10:58:00,0,0,0
2020-10-06,10:58:01,0,0,0
2020-10-06,10:58:01,0,0,0
2020-10-06,10:58:01,0,0,0
2020-10-06,10:58:02,0,0,0
2020-10-06,10:58:02,0,0,0
2020-10-06,10:58:02,0,0,0
2020-10-06,10:58:03,0,0,0
2020-10-06,10:58:03,0,0,0
2020-10-06,10:58:03,0,0,0
2020-10-06,10:58:04,0,0,0
2020-10-06,10:58:04,0,0,0
2020-10-06,10:58:04,8,0,1
2020-10-06,10:58:05,0,0,1
2020-10-06,10:58:05,,0,1
2020-10-06,10:58:05,8,0,0
2020-10-06,10:58:06,8,0,0
2020-10-06,10:58:06,,0,0
2020-10-06,10:58:06,,0,0
2020-10-06,10:58:07,0,0,0
2020-10-06,10:58:07,0,0,0
2020-10-06,10:58:07,0,0,0
2020-10-06,10:58:08,0,0,0
2020-10-06,10:58:08,0,0,0
2020-10-06,10:58:08,0,0,0
2020-10-06,10:58:09,0,0,0
2020-10-06,10:58:09,0,0,0
2020-10-06,10:58:09,0,0,0
2020-10-06,10:58:10,0,0,0
2020-10-06,10:58:10,0,0,0
2020-10-06,10:58:10,0,0,0
2020-10-06,10:58:11,0,0,0
2020-10-06,10:58:11,0,0,0
2020-10-06,10:58:11,0,0,0
2020-10-06,10:58:12,0,0,0
2020-10-06,10:58:12,0,0,0
2020-10-06,10:58:12,0,0,0
2020-10-06,10:58:13,0,0,0
2020-10-06,10:58:13,0,0,0
2020-10-06,10:58:13,0,0,0
2020-10-06,10:58:14,0,0,0
2020-10-06,10:58:14,0,0,0
2020-10-06,10:58:14,0,0,0
2020-10-06,10:58:15,0,0,0
2020-10-06,10:58:15,0,0,0
2020-10-06,10:58:15,0,0,0
2020-10-06,10:58:16,0,0,0
2020-10-06,10:58:16,0,0,0
2020-10-06,10:58:16,0,0,0
2020-10-06,10:58:17,0,0,0
2020-10-06,10:58:17,0,0,0
2020-10-06,10:58:17,0,0,0
2020-10-06,10:58:18,0,0,0
2020-10-06,10:58:18,0,0,0
2020-10-06,10:58:18,0,0,0
2020-10-06,10:58:19,0,0,0
2020-10-06,10:58:19,0,0,0
2020-10-06,10:58:19,0,0,0
2020-10-06,10:58:20,0,0,0
2020-10-06,10:58:20,0,0,0
2020-10-06,10:58:20,0,0,0
2020-10-06,10:58:21,0,0,0
2020-10-06,10:58:21,0,0,0
2020-10-06,10:58:21,0,0,0
2020-10-06,10:58:22,0,0,0
2020-10-06,10:58:22,0,0,0
2020-10-06,10:58:22,0,0,0
2020-10-06,10:58:23,0,0,0
2020-10-06,10:58:23,0,0,0
2020-10-06,10:58:23,0,0,0
2020-10-06,10:58:24,0,0,0
2020-10-06,10:58:24,0,0,0
2020-10-06,10:58:24,0,0,0
2020-10-06,10:58:25,0,0,0
2020-10-06,10:58:25,0,0,0
2020-10-06,10:58:25,0,0,0
2020-10-06,10:58:26,0,0,0
2020-10-06,10:58:26,0,0,0
2020-10-06,10:58:26,0,0,0
2020-10-06,10:58:27,0,0,0
2020-10-06,10:58:27,0,0,0
2020-10-06,10:58:27,0,0,0
2020-10-06,10:58:28,0,0,0
2020-10-06,10:58:28,0,0,0
2020-10-06,10:58:28,0,0,0
2020-10-06,10:58:29,0,0,0
2020-10-06,10:58:29,0,0,0
2020-10-06,10:58:29,0,0,0
2020-10-06,10:58:30,0,0,0
2020-10-06,10:58:30,0,0,0
2020-10-06,10:58:30,0,0,0
2020-10-06,10:58:31,0,0,0
2020-10-06,10:58:31,0,0,0
2020-10-06,10:58:31,0,0,0
2020-10-06,10:58:32,0,0,0
2020-10-06,10:58:32,0,0,0
2020-10-06,10:58:32,0,0,0
2020-10-06,10:58:33,0,0,0
2020-10-06,10:58:33,0,0,0
2020-10-06,10:58:33,0,0,0
2020-10-06,10:58:34,0,0,0
2020-10-06,10:58:34,0,0,0
2020-10-06,10:58:34,0,0,0
2020-10-06,10:58:35,0,0,0
2020-10-06,10:58:35,0,0,0
2020-10-06,10:58:35,0,0,0
2020-10-06,10:58:36,0,0,0
2020-10-06,10:58:36,0,0,0
2020-10-06,10:58:36,0,0,0
2020-10-06,10:58:37,0,0,0
2020-10-06,10:58:37,0,0,0
2020-10-06,10:58:37,0,0,0
2020-10-06,10:58:38,0,0,0
2020-10-06,10:58:38,0,0,0
2020-10-06,10:58:38,0,0,0
2020-10-06,10:58:39,0,0,0
2020-10-06,10:58:39,0,0,0
2020-10-06,10:58:39,0,0,0
2020-10-06,10:58:40,0,0,0
2020-10-06,10:58:40,0,0,0
2020-10-06,10:58:40,0,0,0
2020-10-06,10:58:41,0,0,0
2020-10-06,10:58:41,0,0,0
2020-10-06,10:58:41,0,0,0
2020-10-06,10:58:42,0,0,0
2020-10-06,10:58:42,0,0,0
2020-10-06,10:58:42,0,0,0
2020-10-06,10:58:43,0,0,0
2020-10-06,10:58:43,0,0,0
2020-10-06,10:58:43,0,0,0
2020-10-06,10:58:44,0,0,0
2020-10-06,10:58:44,0,0,0
2020-10-06,10:58:44,0,0,0
2020-10-06,10:58:45,0,0,0
2020-10-06,10:58:45,0,0,0
2020-10-06,10:58:45,0,0,0
2020-10-06,10:58:46,0,0,0
2020-10-06,10:58:46,0,0,0
2020-10-06,10:58:46,0,0,0
2020-10-06,10:58:47,0,0,0
2020-10-06,10:58:47,0,0,0
2020-10-06,10:58:47,0,0,0
2020-10-06,10:58:48,0,0,0
2020-10-06,10:58:48,0,0,0
2020-10-06,10:58:48,0,0,0
2020-10-06,10:58:49,0,0,0
2020-10-06,10:58:49,0,0,0
2020-10-06,10:58:49,0,0,0
2020-10-06,10:58:50,0,0,0
2020-10-06,10:58:50,0,0,0
2020-10-06,10:58:50,0,0,0
2020-10-06,10:58:51,0,0,0
2020-10-06,10:58:51,0,0,0
2020-10-06,10:58:51,0,0,0
2020-10-06,10:58:52,0,0,0
2020-10-06,10:58:52,0,0,0
2020-10-06,10:58:52,0,0,0
2020-10-06,10:58:53,0,0,0
2020-10-06,10:58:53,0,0,0
2020-10-06,10:58:53,0,0,0
2020-10-06,10:58:54,0,0,0
2020-10-06,10:58:54,0,0,0
2020-10-06,10:58:54,0,0,0
2020-10-06,10:58:55,0,0,0
2020-10-06,10:58:55,0,0,0
2020-10-06,10:58:55,0,0,0
2020-10-06,10:58:56,0,0,0
2020-10-06,10:58:56,0,0,0
2020-10-06,10:58:56,0,0,0
2020-10-06,10:58:57,0,0,0
2020-10-06,10:58:57,0,0,0
2020-10-06,10:58:57,0,0,0
2020-10-06,10:58:58,0,0,0
2020-10-06,10:58:58,0,0,0
2020-10-06,10:58:58,0,0,0
2020-10-06,10:58:59,0,0,0
2020-10-06,10:58:59,0,0,0
2020-10-06,10:58:59,0,0,0
2020-10-06,10:59:00,0,0,0
2020-10-06,10:59:00,0,0,0
2020-10-06,10:59:00,0,0,0
2020-10-06,10:59:01,0,0,0
2020-10-06,10:59:01,0,0,0
2020-10-06,10:59:01,0,0,0
2020-10-06,10:59:02,0,0,0
2020-10-06,10:59:02,0,0,0
2020-10-06,10:59:02,0,0,0
2020-10-06,10:59:03,0,0,0
2020-10-06,10:59:03,0,0,0
2020-10-06,10:59:03,0,0,0
2020-10-06,10:59:04,0,0,0
2020-10-06,10:59:04,0,0,0
2020-10-06,10:59:04,0,0,0
2020-10-06,10:59:05,0,0,0
2020-10-06,10:59:05,0,0,0
2020-10-06,10:59:05,0,0,0
2020-10-06,10:59:06,0,0,0
2020-10-06,10:59:06,0,0,0
2020-10-06,10:59:06,0,0,0
2020-10-06,10:59:07,0,0,0
2020-10-06,10:59:07,0,0,0
2020-10-06,10:59:07,0,0,0
2020-10-06,10:59:08,0,0,0
2020-10-06,10:59:08,0,0,0
2020-10-06,10:59:08,0,0,0
2020-10-06,10:59:09,0,0,0
2020-10-06,10:59:09,0,0,0
2020-10-06,10:59:09,0,0,0
2020-10-06,10:59:10,0,0,0
2020-10-06,10:59:10,0,0,0
2020-10-06,10:59:10,0,0,0
2020-10-06,10:59:11,0,0,0
2020-10-06,10:59:11,0,0,0
2020-10-06,10:59:11,0,0,0
2020-10-06,10:59:12,0,0,0
2020-10-06,10:59:12,0,0,0
2020-10-06,10:59:12,0,0,0
2020-10-06,10:59:13,0,0,0
2020-10-06,10:59:13,0,0,0
2020-10-06,10:59:13,0,0,0
2020-10-06,10:59:14,0,0,0
2020-10-06,10:59:14,0,0,0
2020-10-06,10:59:14,0,0,0
2020-10-06,10:59:15,0,0,0
2020-10-06,10:59:15,0,0,0
2020-10-06,10:59:15,0,0,0
2020-10-06,10:59:16,0,0,0
2020-10-06,10:59:16,0,0,0
2020-10-06,10:59:16,0,0,0
2020-10-06,10:59:17,0,0,0
2020-10-06,10:59:17,0,0,0
2020-10-06,10:59:17,0,0,0
2020-10-06,10:59:18,0,0,0
2020-10-06,10:59:18,0,0,0
2020-10-06,10:59:18,0,0,0
2020-10-06,10:59:19,0,0,0
2020-10-06,10:59:19,0,0,0
2020-10-06,10:59:19,0,0,0
2020-10-06,10:59:20,0,0,0
2020-10-06,10:59:20,0,0,0
2020-10-06,10:59:20,0,0,0
2020-10-06,10:59:21,0,0,0
2020-10-06,10:59:21,0,0,0
2020-10-06,10:59:21,0,0,0
2020-10-06,10:59:22,0,0,0
2020-10-06,10:59:22,0,0,0
2020-10-06,10:59:22,0,0,0
2020-10-06,10:59:23,0,0,0
2020-10-06,10:59:23,0,0,0
2020-10-06,10:59:23,0,0,0
2020-10-06,10:59:24,0,0,0
2020-10-06,10:59:24,0,0,0
2020-10-06,10:59:24,0,0,0
2020-10-06,10:59:25,0,0,0
2020-10-06,10:59:25,0,0,0
2020-10-06,10:59:25,0,0,0
2020-10-06,10:59:26,0,0,0
2020-10-06,10:59:26,0,0,0
2020-10-06,10:59:26,0,0,0
2020-10-06,10:59:27,0,0,0
2020-10-06,10:59:27,0,0,0
2020-10-06,10:59:27,0,0,0
2020-10-06,10:59:28,0,0,0
2020-10-06,10:59:28,0,0,0
2020-10-06,10:59:28,0,0,0
2020-10-06,10:59:29,0,0,0
2020-10-06,10:59:29,0,0,0
2020-10-06,10:59:29,0,0,0
2020-10-06,10:59:30,0,0,0
2020-10-06,10:59:30,0,0,0
2020-10-06,10:59:30,0,0,0
2020-10-06,10:59:31,0,0,0
2020-10-06,10:59:31,0,0,0
2020-10-06,10:59:31,0,0,0
2020-10-06,10:59:32,0,0,0
2020-10-06,10:59:32,0,0,0
2020-10-06,10:59:32,0,0,0
2020-10-06,10:59:33,0,0,0
2020-10-06,10:59:33,0,0,0
2020-10-06,10:59:33,0,0,0
2020-10-06,10:59:34,0,0,0
2020-10-06,10:59:34,0,0,0
2020-10-06,10:59:34,0,0,0
2020-10-06,10:59:35,0,0,0
2020-10-06,10:59:35,0,0,0
2020-10-06,10:59:35,0,0,0
2020-10-06,10:59:36,0,0,0
2020-10-06,10:59:36,0,0,0
2020-10-06,10:59:36,0,0,0
2020-10-06,10:59:37,0,0,0
2020-10-06,10:59:37,0,0,0
2020-10-06,10:59:37,0,0,0
2020-10-06,10:59:38,0,0,0
2020-10-06,10:59:38,0,0,0
2020-10-06,10:59:38,0,0,0
2020-10-06,10:59:39,0,0,0
2020-10-06,10:59:39,0,0,0
2020-10-06,10:59:39,0,0,0
2020-10-06,10:59:40,0,0,0
2020-10-06,10:59:40,0,0,0
2020-10-06,10:59:40,0,0,0
2020-10-06,10:59:41,0,0,0
2020-10-06,10:59:41,0,0,0
2020-10-06,10:59:41,0,0,0
2020-10-06,10:59:42,0,0,0
2020-10-06,10:59:42,0,0,0
2020-10-06,10:59:42,0,0,0
2020-10-06,10:59:43,0,0,0
2020-10-06,10:59:43,0,0,0
2020-10-06,10:59:43,0,0,0
2020-10-06,10:59:44,0,0,0
2020-10-06,10:59:44,0,0,0
2020-10-06,10:59:44,0,0,0
2020-10-06,10:59:45,0,0,0
2020-10-06,10:59:45,0,0,0
2020-10-06,10:59:45,0,0,0
2020-10-06,10:59:46,0,0,0
2020-10-06,10:59:46,0,0,0
2020-10-06,10:59:46,0,0,0
2020-10-06,10:59:47,0,0,0
2020-10-06,10:59:47,0,0,0
2020-10-06,10:59:47,0,0,0
2020-10-06,10:59:48,0,0,0
2020-10-06,10:59:48,0,0,0
2020-10-06,10:59:48,0,0,0
2020-10-06,10:59:49,0,0,0
2020-10-06,10:59:49,0,0,0
2020-10-06,10:59:49,0,0,0
2020-10-06,10:59:50,0,0,0
2020-10-06,10:59:50,0,0,0
2020-10-06,10:59:50,0,0,0
2020-10-06,10:59:51,0,0,0
2020-10-06,10:59:51,0,0,0
2020-10-06,10:59:51,0,0,0
2020-10-06,10:59:52,0,0,0
2020-10-06,10:59:52,0,0,0
2020-10-06,10:59:52,0,0,0
2020-10-06,10:59:53,0,0,0
2020-10-06,10:59:53,0,0,0
2020-10-06,10:59:53,0,0,0
2020-10-06,10:59:54,0,0,0
2020-10-06,10:59:54,0,0,0
2020-10-06,10:59:54,0,0,0
2020-10-06,10:59:55,0,0,0
2020-10-06,10:59:55,0,0,0
2020-10-06,10:59:55,0,0,0
2020-10-06,10:59:56,0,0,0
2020-10-06,10:59:56,0,0,0
2020-10-06,10:59:56,0,0,0
2020-10-06,10:59:57,0,0,0
2020-10-06,10:59:57,0,0,0
2020-10-06,10:59:57,0,0,0
2020-10-06,10:59:58,0,0,0
2020-10-06,10:59:58,0,0,0
2020-10-06,10:59:58,0,0,0
2020-10-06,10:59:59,0,0,0
2020-10-06,10:59:59,0,0,0
2020-10-06,10:59:59,0,0,0
2020-10-06,11:00:00,0,0,0
2020-10-06,11:00:00,0,0,0
2020-10-06,11:00:00,0,0,0
2020-10-06,11:00:01,0,0,0
2020-10-06,11:00:01,0,0,0
2020-10-06,11:00:01,0,0,0
2020-10-06,11:00:02,0,0,0
2020-10-06,11:00:02,0,0,0
2020-10-06,11:00:02,0,0,0
2020-10-06,11:00:03,0,0,0
2020-10-06,11:00:03,0,0,0
2020-10-06,11:00:03,0,0,0
2020-10-06,11:00:04,0,0,0
2020-10-06,11:00:04,0,0,0
2020-10-06,11:00:04,0,0,0
2020-10-06,11:00:05,0,0,0
2020-10-06,11:00:05,0,0,0
2020-10-06,11:00:05,0,0,0
2020-10-06,11:00:06,0,0,0
2020-10-06,11:00:06,0,0,0
2020-10-06,11:00:06,0,0,0
2020-10-06,11:00:07,0,0,0
2020-10-06,11:00:07,0,0,0
2020-10-06,11:00:07,0,0,0
2020-10-06,11:00:08,0,0,0
2020-10-06,11:00:08,0,0,0
2020-10-06,11:00:08,0,0,0
2020-10-06,11:00:09,0,0,0
2020-10-06,11:00:09,0,0,0
2020-10-06,11:00:09,0,0,0
2020-10-06,11:00:10,0,0,0
2020-10-06,11:00:10,0,0,0
2020-10-06,11:00:10,0,0,0
2020-10-06,11:00:11,0,0,0
2020-10-06,11:00:11,0,0,0
2020-10-06,11:00:11,0,0,0
2020-10-06,11:00:12,0,0,0
2020-10-06,11:00:12,0,0,0
2020-10-06,11:00:12,0,0,0
2020-10-06,11:00:13,0,0,0
2020-10-06,11:00:13,0,0,0
2020-10-06,11:00:13,0,0,0
2020-10-06,11:00:14,0,0,0
2020-10-06,11:00:14,0,0,0
2020-10-06,11:00:14,0,0,0
2020-10-06,11:00:15,0,0,0
2020-10-06,11:00:15,0,0,0
2020-10-06,11:00:15,0,0,0
2020-10-06,11:00:16,0,0,0
2020-10-06,11:00:16,0,0,0
2020-10-06,11:00:16,0,0,0
2020-10-06,11:00:17,0,0,0
2020-10-06,11:00:17,0,0,0
2020-10-06,11:00:17,0,0,0
2020-10-06,11:00:18,0,0,0
2020-10-06,11:00:18,0,0,0
2020-10-06,11:00:18,0,0,0
2020-10-06,11:00:19,0,0,0
2020-10-06,11:00:19,0,0,0
2020-10-06,11:00:19,0,0,0
2020-10-06,11:00:20,0,0,0
2020-10-06,11:00:20,0,0,0
2020-10-06,11:00:20,0,0,0
2020-10-06,11:00:21,0,0,0
2020-10-06,11:00:21,0,0,0
2020-10-06,11:00:21,0,0,0
2020-10-06,11:00:22,0,0,0
2020-10-06,11:00:22,0,0,0
2020-10-06,11:00:22,0,0,0
2020-10-06,11:00:23,0,0,0
2020-10-06,11:00:23,0,0,0
2020-10-06,11:00:23,0,0,0
2020-10-06,11:00:24,0,0,0
2020-10-06,11:00:24,0,0,0
2020-10-06,11:00:24,0,0,0
2020-10-06,11:00:25,0,0,0
2020-10-06,11:00:25,0,0,0
2020-10-06,11:00:25,0,0,0
2020-10-06,11:00:26,0,0,0
2020-10-06,11:00:26,0,0,0
2020-10-06,11:00:26,0,0,0
2020-10-06,11:00:27,0,0,0
2020-10-06,11:00:27,0,0,0
2020-10-06,11:00:27,0,0,0
2020-10-06,11:00:28,0,0,0
2020-10-06,11:00:28,0,0,0
2020-10-06,11:00:28,0,0,0
2020-10-06,11:00:29,0,0,0
2020-10-06,11:00:29,0,0,0
2020-10-06,11:00:29,0,0,0
2020-10-06,11:00:30,0,0,0
2020-10-06,11:00:30,0,0,0
2020-10-06,11:00:30,0,0,0
2020-10-06,11:00:31,0,0,0
2020-10-06,11:00:31,0,0,0
2020-10-06,11:00:31,0,0,0
2020-10-06,11:00:32,0,0,0
2020-10-06,11:00:32,0,0,0
2020-10-06,11:00:32,0,0,0
2020-10-06,11:00:33,0,0,0
2020-10-06,11:00:33,0,0,0
2020-10-06,11:00:33,0,0,0
2020-10-06,11:00:34,0,0,0
2020-10-06,11:00:34,0,0,0
2020-10-06,11:00:34,0,0,0
2020-10-06,11:00:35,0,0,0
2020-10-06,11:00:35,0,0,0
2020-10-06,11:00:35,0,0,0
2020-10-06,11:00:36,0,0,0
2020-10-06,11:00:36,0,0,0
2020-10-06,11:00:36,0,0,0
2020-10-06,11:00:37,0,0,0
2020-10-06,11:00:37,0,0,0
2020-10-06,11:00:37,0,0,0
2020-10-06,11:00:38,0,0,0
2020-10-06,11:00:38,0,0,0
2020-10-06,11:00:38,0,0,0
2020-10-06,11:00:39,0,0,0
2020-10-06,11:00:39,0,0,0
2020-10-06,11:00:39,0,0,0
2020-10-06,11:00:40,0,0,0
2020-10-06,11:00:40,0,0,0
2020-10-06,11:00:40,0,0,0
2020-10-06,11:00:41,0,0,0
2020-10-06,11:00:41,0,0,0
2020-10-06,11:00:41,0,0,0
2020-10-06,11:00:42,0,0,0
2020-10-06,11:00:42,0,0,0
2020-10-06,11:00:42,0,0,0
2020-10-06,11:00:43,0,0,0
2020-10-06,11:00:43,0,0,0
2020-10-06,11:00:43,0,0,0
2020-10-06,11:00:44,0,0,0
2020-10-06,11:00:44,0,0,0
2020-10-06,11:00:44,0,0,0
2020-10-06,11:00:45,0,0,0
2020-10-06,11:00:45,0,0,0
2020-10-06,11:00:45,0,0,0
2020-10-06,11:00:46,0,0,0
2020-10-06,11:00:46,0,0,0
2020-10-06,11:00:46,0,0,0
2020-10-06,11:00:47,0,0,0
2020-10-06,11:00:47,0,0,0
2020-10-06,11:00:47,0,0,0
2020-10-06,11:00:48,0,0,0
2020-10-06,11:00:48,0,0,0
2020-10-06,11:00:48,0,0,0
2020-10-06,11:00:49,0,0,0
2020-10-06,11:00:49,0,0,0
2020-10-06,11:00:49,0,0,0
2020-10-06,11:00:50,0,0,0
2020-10-06,11:00:50,0,0,0
2020-10-06,11:00:50,0,0,0
2020-10-06,11:00:51,0,0,0
2020-10-06,11:00:51,0,0,0
2020-10-06,11:00:51,0,0,0
2020-10-06,11:00:52,0,0,0
2020-10-06,11:00:52,0,0,0
2020-10-06,11:00:52,0,0,0
2020-10-06,11:00:53,0,0,0
2020-10-06,11:00:53,0,0,0
2020-10-06,11:00:53,0,0,0
2020-10-06,11:00:54,0,0,0
2020-10-06,11:00:54,0,0,0
2020-10-06,11:00:54,0,0,0
2020-10-06,11:00:55,0,0,0
2020-10-06,11:00:55,0,0,0
2020-10-06,11:00:55,0,0,0
2020-10-06,11:00:56,0,0,0
2020-10-06,11:00:56,0,0,0
2020-10-06,11:00:56,0,0,0
2020-10-06,11:00:57,0,0,0
2020-10-06,11:00:57,0,0,0
2020-10-06,11:00:57,0,0,0
2020-10-06,11:00:58,0,0,0
2020-10-06,11:00:58,0,0,0
2020-10-06,11:00:58,0,0,0
2020-10-06,11:00:59,0,0,0
2020-10-06,11:00:59,0,0,0
2020-10-06,11:00:59,0,0,0
2020-10-06,11:01:00,0,0,0
2020-10-06,11:01:00,0,0,0
2020-10-06,11:01:00,0,0,0
2020-10-06,11:01:01,0,0,0
2020-10-06,11:01:01,0,0,0
2020-10-06,11:01:01,0,0,0
2020-10-06,11:01:02,0,0,0
2020-10-06,11:01:02,0,0,0
2020-10-06,11:01:02,0,0,0
2020-10-06,11:01:03,0,0,0
2020-10-06,11:01:03,0,0,0
2020-10-06,11:01:03,0,0,0
2020-10-06,11:01:04,0,0,0
2020-10-06,11:01:04,0,0,0
2020-10-06,11:01:04,0,0,0
2020-10-06,11:01:05,0,0,0
2020-10-06,11:01:05,0,0,0
2020-10-06,11:01:05,0,0,0
2020-10-06,11:01:06,0,0,0
2020-10-06,11:01:06,0,0,0
2020-10-06,11:01:06,0,0,0
2020-10-06,11:01:07,0,0,0
2020-10-06,11:01:07,0,0,0
2020-10-06,11:01:07,0,0,0
2020-10-06,11:01:08,0,0,0
2020-10-06,11:01:08,0,0,0
2020-10-06,11:01:08,0,0,0
2020-10-06,11:01:09,0,0,0
2020-10-06,11:01:09,0,0,0
2020-10-06,11:01:09,0,0,0
2020-10-06,11:01:10,0,0,0
2020-10-06,11:01:10,0,0,0
2020-10-06,11:01:10,0,0,0
2020-10-06,11:01:11,0,0,0
2020-10-06,11:01:11,0,0,0
2020-10-06,11:01:11,0,0,0
2020-10-06,11:01:12,0,0,0
2020-10-06,11:01:12,0,0,0
2020-10-06,11:01:12,0,0,0
2020-10-06,11:01:13,0,0,0
2020-10-06,11:01:13,0,0,0
2020-10-06,11:01:13,0,0,0
2020-10-06,11:01:14,0,0,0
2020-10-06,11:01:14,0,0,0
2020-10-06,11:01:14,0,0,0
2020-10-06,11:01:15,0,0,0
2020-10-06,11:01:15,0,0,0
2020-10-06,11:01:15,0,0,0
2020-10-06,11:01:16,0,0,0
2020-10-06,11:01:16,0,0,0
2020-10-06,11:01:16,0,0,0
2020-10-06,11:01:17,0,0,0
2020-10-06,11:01:17,0,0,0
2020-10-06,11:01:17,0,0,0
2020-10-06,11:01:18,0,0,0
2020-10-06,11:01:18,0,0,0
2020-10-06,11:01:18,0,0,0
2020-10-06,11:01:19,0,0,0
2020-10-06,11:01:19,0,0,0
2020-10-06,11:01:19,0,0,0
2020-10-06,11:01:20,0,0,0
2020-10-06,11:01:20,0,0,0
2020-10-06,11:01:20,0,0,0
2020-10-06,11:01:21,0,0,0
2020-10-06,11:01:21,0,0,0
2020-10-06,11:01:21,0,0,0
2020-10-06,11:01:22,0,0,0
2020-10-06,11:01:22,0,0,0
2020-10-06,11:01:22,0,0,0
2020-10-06,11:01:23,0,0,0
2020-10-06,11:01:23,0,0,0
2020-10-06,11:01:23,0,0,0
2020-10-06,11:01:24,0,0,0
2020-10-06,11:01:24,0,0,0
2020-10-06,11:01:24,0,0,0
2020-10-06,11:01:25,0,0,0
2020-10-06,11:01:25,0,0,0
2020-10-06,11:01:25,0,0,0
2020-10-06,11:01:26,0,0,0
2020-10-06,11:01:26,0,0,0
2020-10-06,11:01:26,0,0,0
2020-10-06,11:01:27,0,0,0
2020-10-06,11:01:27,0,0,0
2020-10-06,11:01:27,0,0,0
2020-10-06,11:01:28,0,0,0
2020-10-06,11:01:28,0,0,0
2020-10-06,11:01:28,0,0,0
2020-10-06,11:01:29,0,0,0
2020-10-06,11:01:29,0,0,0
2020-10-06,11:01:29,0,0,0
2020-10-06,11:01:30,0,0,0
2020-10-06,11:01:30,0,0,0
2020-10-06,11:01:30,0,0,0
2020-10-06,11:01:31,0,0,0
2020-10-06,11:01:31,0,0,0
2020-10-06,11:01:31,0,0,0
2020-10-06,11:01:32,0,0,0
2020-10-06,11:01:32,0,0,0
2020-10-06,11:01:32,0,0,0
2020-10-06,11:01:33,0,0,0
2020-10-06,11:01:33,0,0,0
2020-10-06,11:01:33,0,0,0
2020-10-06,11:01:34,0,0,0
2020-10-06,11:01:34,0,0,0
2020-10-06,11:01:34,0,0,0
2020-10-06,11:01:35,0,0,0
2020-10-06,11:01:35,0,0,0
2020-10-06,11:01:35,0,0,0
2020-10-06,11:01:36,0,0,0
2020-10-06,11:01:36,0,0,0
2020-10-06,11:01:36,0,0,0
2020-10-06,11:01:37,0,0,0
2020-10-06,11:01:37,0,0,0
2020-10-06,11:01:37,0,0,0
2020-10-06,11:01:38,0,0,0
2020-10-06,11:01:38,0,0,0
2020-10-06,11:01:38,0,0,0
2020-10-06,11:01:39,0,0,0
2020-10-06,11:01:39,0,0,0
2020-10-06,11:01:40,0,0,0
2020-10-06,11:01:40,0,0,0
2020-10-06,11:01:40,0,0,0
2020-10-06,11:01:41,0,0,0
2020-10-06,11:01:41,0,0,0
2020-10-06,11:01:41,0,0,0
2020-10-06,11:01:42,0,0,0
2020-10-06,11:01:42,0,0,0
2020-10-06,11:01:42,0,0,0
2020-10-06,11:01:43,0,0,0
2020-10-06,11:01:43,0,0,0
2020-10-06,11:01:43,0,0,0
2020-10-06,11:01:44,0,0,0
2020-10-06,11:01:44,0,0,0
2020-10-06,11:01:45,0,0,0
2020-10-06,11:01:45,0,0,0
2020-10-06,11:01:45,0,0,0
2020-10-06,11:01:46,0,0,0
2020-10-06,11:01:46,0,0,0
2020-10-06,11:01:46,0,0,0
2020-10-06,11:01:47,0,0,0
